36.0,36.1,36.2,36.2,36.0,35.9,36.1,36.0,36.0,36.0,36.0,36.1,36.1,36.0,35.9,36.1,36.1,36.2,36.0,36.0,35.9,36.2,36.1,36.0,36.1,36.0,36.1,36.0,36.0,36.0,36.1,36.2,36.0,36.3,35.9,36.1,36.1,36.1,36.0,36.1,36.0,36.1,35.8,36.0,36.0,36.2,36.0,36.1,35.9,36.1,36.1,36.2,36.2,36.1,36.2,36.1,36.2,36.1,36.0,36.2,36.0,36.1,36.0,35.9,35.8,35.9,36.2,36.3,36.1,36.1,36.2,36.0,36.2,36.0,36.0,36.1,36.0,36.1,35.9,36.0,36.0,36.1,36.0,36.0,36.2,36.0,35.9,36.2,36.1,36.2,36.3,36.1,36.1,36.1,36.1,36.1,35.9,36.2,35.9,36.2,36.2,36.1,36.1,36.2,36.1,36.1,36.0,36.1,35.8,36.2,36.0,35.9,36.1,36.1,35.9,36.0,36.0,36.1,36.1,36.2,36.0,36.3,36.2,36.0,36.0,36.2,36.1,36.2,36.1,36.4,36.1,35.9,36.0,36.1,36.1,36.1,36.0,36.1,36.0,36.2,36.1,36.0,36.1,36.1,36.4,36.3,36.0,36.1,36.1,36.1,36.1,36.1,36.1,36.2,36.1,36.2,36.2,36.3,36.0,36.1,36.1,36.1,36.2,36.2,36.1,36.3,36.2,36.2,36.3,36.1,36.1,36.2,36.3,36.3,36.0,36.1,36.0,36.1,36.1,36.2,36.1,36.1,36.1,36.1,36.2,36.1,36.3,36.3,36.1,36.2,36.1,36.1,36.0,36.1,36.2,36.2,36.2,36.2,36.2,36.2,
36.1,36.4,36.1,36.2,36.3,35.9,36.1,36.1,36.1,36.1,35.8,36.2,36.3,36.0,35.8,35.9,36.2,36.2,36.0,36.1,36.0,36.2,36.2,36.1,36.1,36.2,36.1,36.1,35.8,36.0,36.1,36.2,36.2,36.2,35.9,36.0,36.1,36.1,36.1,36.1,36.2,36.2,36.0,36.1,36.2,36.2,36.2,36.0,36.0,36.2,36.0,36.1,36.0,36.1,36.0,36.2,36.3,36.1,36.1,36.2,36.2,36.2,36.2,36.0,36.1,36.1,36.2,36.2,35.9,36.1,36.1,36.2,36.2,36.2,36.0,36.2,36.0,36.3,35.9,36.0,36.1,36.0,36.0,36.3,36.1,36.1,36.1,36.1,36.1,36.2,36.2,36.1,36.1,36.2,36.2,35.9,36.1,36.2,36.1,36.2,35.9,36.3,36.1,36.2,36.3,36.2,36.1,36.1,36.1,36.2,36.2,36.0,36.1,36.4,36.2,36.1,36.1,36.1,36.0,36.1,36.2,36.3,36.0,36.2,36.1,36.4,36.1,36.3,36.0,36.1,36.0,36.2,36.0,36.1,36.1,36.2,36.2,36.2,36.0,36.1,36.1,36.1,36.3,36.2,36.3,36.3,36.2,36.2,36.4,36.2,36.2,36.2,36.1,36.2,36.1,36.3,36.2,36.1,36.3,36.1,36.2,36.2,36.2,36.2,36.1,36.2,36.1,36.2,36.4,36.2,36.3,36.4,36.1,36.1,36.3,36.2,36.1,36.0,36.2,36.3,36.3,36.2,36.3,36.1,36.2,36.3,36.2,36.3,36.1,36.1,36.2,36.2,36.1,36.2,36.2,36.3,36.2,36.2,36.3,36.0,
36.2,36.2,36.2,36.2,36.0,35.8,36.1,36.0,35.8,36.1,36.0,35.9,36.0,36.2,36.0,36.0,36.0,36.0,36.1,36.0,35.8,36.2,36.2,35.9,36.0,36.1,36.1,36.1,35.9,35.9,35.9,36.2,36.1,36.2,36.1,36.1,36.0,36.0,35.9,36.2,36.0,36.2,35.9,36.1,35.9,36.0,35.9,35.9,36.0,36.1,36.0,36.0,36.0,36.1,35.9,36.0,36.0,36.0,35.9,36.2,36.1,36.2,35.8,36.0,35.8,35.9,36.1,36.1,35.8,35.9,35.9,36.2,36.0,35.9,35.8,36.0,36.0,36.0,35.9,36.0,35.9,35.9,36.0,36.1,36.1,35.9,35.9,36.2,36.0,36.1,36.0,36.1,36.0,36.1,36.0,35.9,35.9,36.0,36.1,36.1,36.0,36.2,36.2,36.1,35.9,36.2,36.1,36.0,35.9,36.0,36.2,36.0,36.2,36.3,36.0,36.2,36.0,36.0,36.0,36.1,36.0,36.2,36.2,36.1,35.9,36.2,36.1,36.1,36.0,36.2,36.1,35.9,35.9,36.2,36.1,36.2,36.1,36.0,36.1,36.2,36.1,36.1,36.3,36.0,36.1,36.1,36.0,36.2,36.2,36.2,36.0,36.2,36.1,36.1,36.1,36.1,36.1,36.1,36.2,36.1,36.2,36.1,36.2,36.1,36.1,36.2,36.2,36.1,36.2,36.1,36.1,36.2,36.0,36.1,36.1,36.3,36.0,35.9,36.1,36.1,36.1,36.1,35.9,36.1,36.1,36.3,36.1,36.1,36.1,36.1,36.1,36.0,36.0,36.0,36.0,36.1,36.0,36.1,36.0,36.0,
36.3,36.1,36.2,36.1,36.1,36.0,36.1,36.0,35.9,35.9,36.0,36.2,36.0,36.1,36.2,36.1,35.9,36.2,35.9,36.0,35.8,36.1,36.0,36.1,36.1,36.3,36.0,36.0,36.0,36.0,36.1,35.9,36.0,36.1,35.9,36.0,36.1,36.1,35.9,36.0,36.0,36.1,36.0,36.0,36.1,36.1,36.0,36.1,35.9,36.1,36.0,36.1,36.0,36.2,36.0,36.1,36.1,36.2,36.1,36.2,36.1,36.2,36.0,35.9,35.9,36.0,36.1,36.1,36.0,36.0,36.1,36.1,36.0,36.0,36.0,36.1,35.9,36.0,36.0,36.1,35.9,36.2,36.0,36.1,36.1,36.3,36.1,35.9,36.1,36.0,35.9,36.1,36.1,36.2,36.1,35.9,35.9,36.0,36.2,36.0,36.1,36.1,36.2,36.1,36.0,36.1,36.3,36.3,36.1,36.2,36.1,36.2,36.1,36.1,36.0,36.1,36.0,35.9,36.0,35.9,36.1,36.2,36.1,36.3,36.1,36.1,36.2,36.1,36.1,36.3,36.2,36.1,36.1,36.2,36.0,36.1,36.2,36.0,36.1,36.1,36.1,36.0,36.2,36.1,36.1,36.3,36.0,36.3,36.1,36.3,36.1,36.4,36.2,36.3,36.2,36.3,36.1,36.0,36.1,36.1,36.1,36.2,36.1,36.1,36.1,36.1,36.1,36.0,36.2,36.2,36.3,36.3,36.0,36.1,36.1,36.3,36.2,36.2,36.1,36.0,36.2,36.1,36.0,36.3,36.2,36.3,36.2,36.3,36.2,36.0,36.0,36.2,36.3,36.1,36.1,36.2,36.0,36.1,36.2,36.1,
36.0,36.1,35.9,36.0,36.0,36.0,36.1,35.9,35.8,35.9,36.0,35.9,36.1,36.0,36.0,36.0,35.9,36.0,35.8,35.9,36.0,36.0,36.0,35.9,36.0,36.1,35.9,35.8,35.8,35.9,36.0,35.9,35.9,36.1,35.7,36.0,36.1,36.1,36.0,35.9,36.1,36.0,36.1,36.0,36.0,36.0,35.9,35.9,36.0,36.1,35.8,35.8,35.9,36.0,35.9,36.1,36.1,35.9,36.0,36.1,35.9,36.1,36.0,35.9,35.8,35.9,35.8,35.9,36.0,36.1,36.0,36.1,36.0,36.0,35.9,35.9,35.8,36.0,36.0,36.0,36.0,36.2,36.0,36.0,35.9,36.0,36.1,35.9,36.0,36.0,36.0,36.0,35.9,36.1,36.1,35.8,35.9,36.0,35.9,36.0,36.1,36.2,36.0,35.8,36.0,36.0,36.1,35.9,35.9,36.0,35.8,35.9,36.1,36.0,35.9,36.0,35.8,35.9,36.0,36.0,36.0,36.1,36.1,36.0,36.0,36.0,35.9,35.9,35.7,36.2,36.2,35.8,35.9,36.1,35.9,36.1,35.9,36.0,36.0,36.0,36.1,36.0,36.1,35.9,35.9,36.0,36.1,36.0,36.0,36.1,35.9,36.1,36.1,36.2,36.1,36.2,36.0,36.3,36.2,36.1,36.0,36.2,36.2,36.2,35.9,36.1,36.1,36.2,36.0,36.0,36.1,35.9,36.0,36.1,36.2,36.1,36.1,36.2,35.9,36.1,35.9,36.1,36.0,36.1,36.1,36.3,36.0,36.0,36.1,36.0,36.2,36.2,36.2,36.1,36.0,36.1,36.1,36.0,36.1,36.0,
36.1,36.0,36.0,35.9,36.1,36.0,36.0,35.9,35.9,36.0,35.7,36.0,36.0,36.1,36.0,36.0,36.0,36.0,35.9,35.9,35.9,36.1,35.9,35.9,36.0,36.2,36.0,36.0,36.0,36.0,35.9,36.1,36.1,36.1,36.0,36.1,36.1,36.0,36.0,36.0,36.0,35.8,36.0,36.1,35.8,35.9,35.8,36.0,36.1,36.0,35.8,36.1,36.0,35.9,35.8,36.2,36.2,36.1,35.8,35.9,36.0,36.0,35.9,36.0,35.9,35.8,36.0,36.0,36.1,36.1,36.1,36.0,36.0,36.0,35.9,36.0,35.9,35.9,36.0,36.0,35.9,36.1,35.8,35.9,36.0,35.9,36.1,36.1,36.1,35.9,36.0,35.9,35.7,36.1,36.1,35.9,35.9,35.9,35.9,36.0,36.1,35.9,35.9,35.9,36.0,36.1,36.2,35.9,35.9,36.0,35.9,36.0,36.1,36.1,35.9,35.9,35.9,35.9,35.9,36.0,36.0,36.2,36.1,36.0,35.8,36.0,35.8,35.9,36.0,36.2,35.9,35.9,36.0,36.1,36.1,36.0,36.0,36.2,36.2,36.1,36.0,36.0,36.0,35.8,36.0,36.1,35.8,35.9,36.1,36.0,36.0,36.2,36.1,36.3,36.2,36.3,36.1,36.3,36.1,36.1,36.0,36.0,36.1,36.1,36.2,36.2,36.3,36.2,36.1,36.0,36.0,36.1,36.1,35.9,36.0,36.0,36.1,36.1,36.1,36.3,36.1,36.1,36.2,36.1,36.1,36.2,36.1,36.1,36.1,36.2,36.2,36.1,36.1,36.3,36.1,36.3,36.0,36.0,36.2,36.0,
36.1,36.2,36.0,36.0,36.0,35.9,36.1,36.0,35.9,36.1,36.1,36.0,36.1,36.0,36.0,36.1,36.0,36.2,36.1,35.9,35.9,36.0,36.0,36.0,36.2,36.3,36.3,36.0,35.9,36.1,36.0,36.1,35.9,36.1,36.1,36.1,36.0,36.2,36.1,36.0,36.1,35.9,36.0,36.0,35.9,36.2,36.0,35.9,35.9,36.2,35.9,35.9,36.0,36.1,35.9,36.1,36.1,36.0,35.9,36.1,35.9,36.0,35.9,35.8,36.0,36.2,36.1,36.0,36.0,36.2,36.2,36.2,36.1,36.0,35.9,35.9,35.9,36.0,36.0,36.1,35.9,36.3,35.9,36.1,36.1,36.1,36.1,36.2,36.1,36.3,36.0,36.1,35.9,36.2,36.0,36.2,35.9,36.0,36.0,36.2,36.1,36.1,36.0,36.1,36.0,36.2,36.0,36.1,36.0,36.1,36.1,36.1,36.1,36.3,35.8,36.1,36.1,36.4,36.1,36.1,36.0,36.1,36.0,36.0,36.0,36.3,36.1,36.2,36.1,36.1,35.9,35.9,36.0,36.2,36.1,36.2,36.1,36.1,36.0,36.1,36.2,36.1,36.0,36.1,36.0,36.2,36.1,35.9,36.1,36.1,36.2,36.2,36.1,36.1,36.0,36.2,36.0,36.4,36.2,36.2,36.1,36.1,36.3,36.2,36.0,36.1,36.2,36.2,36.0,36.0,36.1,36.3,36.2,36.1,35.9,36.1,36.1,36.4,36.2,36.1,36.1,36.1,36.1,36.3,36.3,36.2,36.1,36.1,36.1,36.3,36.3,36.3,36.2,36.1,36.3,36.4,36.1,36.1,36.2,35.9,
36.0,36.3,36.2,36.0,36.1,35.9,36.2,36.1,35.8,36.1,36.0,36.1,35.9,35.9,35.9,36.0,36.0,36.1,36.0,35.9,35.9,36.0,36.0,36.2,36.2,36.2,36.0,36.1,36.1,36.0,36.1,36.1,35.9,36.0,36.0,36.0,36.1,36.0,35.9,36.0,36.1,36.1,36.0,36.1,35.9,36.1,36.0,36.0,36.0,36.1,35.9,36.0,36.0,36.1,36.0,36.1,36.1,35.9,36.0,36.1,35.9,36.0,36.0,36.1,36.0,36.1,35.9,36.1,36.1,36.2,35.9,36.0,36.1,35.9,36.0,35.9,36.1,36.0,36.0,36.2,35.9,36.2,36.0,36.0,35.9,36.0,36.1,36.1,36.1,36.1,36.0,36.0,35.9,36.1,35.9,36.0,35.9,36.2,35.9,36.0,36.1,36.0,36.0,36.2,36.0,36.0,36.2,36.2,35.9,36.1,36.2,36.2,36.1,36.2,36.0,36.0,36.1,36.0,36.1,36.2,36.0,36.1,36.0,36.0,36.0,36.3,36.1,36.1,36.1,36.2,35.9,36.0,36.0,36.2,36.1,36.1,36.1,36.0,36.0,36.1,36.0,36.0,35.9,36.0,36.1,36.0,36.1,36.1,36.0,36.1,36.2,36.1,36.1,36.1,35.9,36.3,36.1,36.2,36.0,36.1,36.0,36.1,36.1,36.0,36.1,36.3,36.2,36.2,36.0,36.2,36.3,36.0,36.1,36.0,36.1,36.1,36.1,36.1,36.2,36.0,36.1,36.1,36.2,36.3,36.1,36.1,36.2,36.0,36.1,36.2,36.2,36.2,36.2,36.2,36.3,36.3,36.2,36.1,36.0,36.1,
36.1,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.1,36.0,36.1,36.0,36.0,35.8,35.9,35.9,36.1,36.0,36.1,36.0,36.0,36.1,36.1,36.1,36.1,36.0,36.1,36.0,36.1,36.0,36.0,36.1,36.2,35.9,36.0,36.0,36.0,35.9,36.1,36.1,36.0,35.9,36.1,36.0,36.1,36.0,36.1,36.0,36.2,35.9,36.1,35.9,36.1,36.0,36.1,36.1,36.1,35.9,36.0,35.8,36.1,36.0,35.9,35.9,36.2,36.0,36.1,36.1,36.0,36.0,35.9,36.0,36.1,35.9,36.0,36.0,36.0,35.9,35.9,36.1,36.1,36.0,35.9,36.0,36.0,36.1,36.1,36.1,36.0,35.9,36.0,36.0,36.1,36.0,35.9,36.0,36.0,35.9,36.1,36.0,36.0,36.1,36.2,36.1,36.2,36.1,36.2,36.0,36.0,35.9,36.1,36.1,36.0,36.0,36.1,36.1,36.2,36.2,36.0,36.0,36.1,36.1,36.2,36.1,36.2,36.1,36.1,36.1,36.2,35.9,36.0,35.9,36.0,36.1,36.2,36.1,36.0,36.0,36.2,36.2,36.1,36.0,36.2,36.2,36.2,35.9,36.1,36.1,36.0,35.9,36.1,36.0,36.0,36.1,36.1,36.1,36.2,36.2,36.0,36.1,36.2,36.1,36.0,36.1,36.2,36.2,36.1,36.0,36.1,36.2,36.1,36.1,36.2,36.1,36.2,36.2,36.2,36.1,36.1,36.1,36.1,36.1,36.0,36.0,36.1,36.1,36.1,36.3,36.1,36.0,36.3,36.1,36.2,36.2,36.2,36.2,36.1,36.1,36.0,
36.0,36.1,36.0,36.0,36.0,36.0,36.1,36.1,35.9,36.0,36.0,36.0,35.9,35.9,35.8,35.9,35.9,36.0,35.9,35.9,35.9,35.9,36.0,36.0,36.0,35.9,36.1,36.0,36.1,36.1,35.9,36.0,35.9,36.1,36.0,35.9,35.9,36.1,35.8,36.1,36.1,36.1,36.1,36.0,35.9,36.1,36.0,36.0,35.9,36.1,35.9,36.1,35.9,36.1,36.0,36.0,36.0,36.1,36.0,36.1,35.9,36.1,36.0,36.0,35.9,36.1,36.2,36.1,35.8,35.9,36.0,36.0,36.2,35.9,35.9,36.1,35.9,36.1,35.9,36.0,36.0,36.1,35.9,36.1,36.1,36.1,36.0,36.1,36.0,35.9,35.9,35.9,36.0,36.1,36.0,36.0,36.1,36.1,35.8,35.9,35.9,36.0,36.0,36.1,36.0,36.1,36.0,36.1,36.0,36.3,35.9,36.0,36.0,36.1,36.0,35.9,36.0,36.2,36.1,36.1,36.1,36.1,36.1,36.0,36.0,36.2,35.9,35.9,36.1,36.1,36.0,35.9,36.0,36.0,36.0,36.0,36.1,36.0,35.9,36.2,36.1,35.9,36.1,36.1,36.1,36.1,36.0,36.0,36.1,36.2,36.0,36.1,36.2,36.0,36.0,36.2,36.0,36.0,36.1,36.0,36.0,36.1,36.1,36.0,36.1,36.2,36.1,36.2,36.2,36.2,36.1,36.2,36.1,36.0,36.1,36.0,36.3,36.1,36.1,35.9,36.0,36.0,36.2,36.1,36.1,36.0,36.1,36.2,36.1,36.2,36.2,36.2,36.2,36.2,36.1,36.1,36.1,36.1,36.1,35.9,
36.0,36.0,36.0,36.0,35.9,36.0,36.1,36.0,35.7,36.0,35.9,36.0,35.8,36.0,35.8,35.9,36.0,35.9,36.0,36.0,36.0,36.0,35.9,36.0,36.0,36.0,36.1,36.0,35.8,36.0,36.0,35.9,35.9,36.0,35.8,35.8,36.0,36.0,35.8,36.1,36.0,36.1,35.9,35.9,35.9,35.9,35.9,35.8,36.0,36.2,36.1,35.9,36.0,36.1,36.0,36.1,36.1,36.1,36.0,36.3,35.8,35.9,36.0,35.9,35.7,35.9,36.1,36.0,35.9,36.1,36.0,35.9,35.9,36.1,35.9,35.8,36.0,35.9,35.9,36.0,36.0,36.0,35.8,36.1,36.0,35.9,36.1,36.0,36.1,36.1,36.0,36.0,35.8,36.2,36.0,36.0,36.2,36.0,35.9,36.1,36.0,35.9,36.1,36.1,36.1,36.0,36.2,35.9,36.0,36.0,36.0,36.0,36.0,36.1,36.0,36.0,36.0,36.1,36.0,36.0,35.9,36.1,36.2,36.1,35.8,36.0,36.0,36.1,36.2,36.0,36.1,35.8,35.9,35.9,35.8,36.0,36.1,35.9,36.1,36.1,36.0,36.0,35.9,36.0,36.1,36.3,36.2,36.1,36.2,36.1,36.0,36.1,35.9,36.2,36.2,36.2,36.0,36.1,35.9,35.9,36.2,36.1,36.1,36.1,36.0,36.2,36.0,36.1,36.2,36.1,36.1,36.0,36.1,36.2,36.1,36.1,36.0,36.2,36.0,36.1,36.0,36.0,36.0,36.1,36.1,36.1,36.1,36.1,36.2,36.1,36.1,36.2,36.0,36.3,36.2,36.4,36.1,36.2,36.1,36.0,
36.2,36.0,36.0,36.0,36.0,36.1,36.2,36.1,36.1,36.2,36.1,36.2,36.3,36.2,36.1,36.1,36.0,36.1,36.2,36.1,36.0,36.1,36.0,36.0,36.2,36.2,36.0,36.1,36.0,36.2,36.1,36.1,36.2,36.3,36.1,36.3,36.2,36.2,36.0,36.2,36.2,36.1,36.1,36.1,36.2,36.1,36.1,36.1,36.1,36.2,36.0,36.2,36.0,36.1,35.9,36.0,36.0,36.1,36.0,36.1,35.8,36.1,36.1,36.3,36.0,36.0,36.2,36.3,36.0,36.0,36.1,36.2,36.2,36.1,36.0,36.0,35.9,36.0,36.0,36.1,36.2,36.2,36.0,36.3,36.3,36.2,36.0,36.1,36.1,36.1,36.1,36.2,36.1,36.1,36.2,36.1,36.1,36.1,36.1,36.2,36.0,36.2,36.0,36.3,36.1,36.0,36.1,36.3,36.1,36.2,36.2,36.0,36.1,36.1,36.0,36.2,36.1,36.3,36.0,36.2,36.2,36.3,36.1,36.2,36.2,36.1,36.1,36.1,36.0,36.2,36.1,36.2,36.0,36.1,36.2,36.2,36.3,36.2,36.2,36.2,36.1,36.1,36.2,36.2,36.1,36.4,36.3,36.3,36.3,36.2,36.2,36.5,36.2,36.3,36.2,36.3,36.3,36.4,36.2,36.3,36.2,36.2,36.3,36.0,36.1,36.2,36.2,36.1,36.1,36.2,36.2,36.2,36.3,36.3,36.2,36.3,36.0,36.1,36.3,36.1,36.0,36.2,36.2,36.1,36.1,36.1,36.2,36.3,36.2,36.2,36.2,36.4,36.4,36.4,36.2,36.2,36.1,36.2,36.1,36.1,
36.1,36.2,36.1,36.2,36.2,36.0,36.1,35.8,35.9,36.1,36.1,36.0,36.0,36.0,35.9,36.0,36.1,36.2,36.2,36.2,36.0,36.3,36.0,36.1,36.1,36.1,36.0,36.1,35.9,35.9,36.0,36.1,36.1,36.2,36.1,36.0,36.1,35.9,36.0,35.9,36.0,35.9,36.0,35.9,36.1,36.1,35.9,36.1,36.3,36.2,36.1,36.1,35.9,36.0,35.9,36.2,36.2,36.1,36.1,36.1,35.9,36.1,36.1,36.1,36.1,36.0,36.1,36.1,35.9,36.0,36.1,36.0,36.0,36.2,36.1,36.0,36.0,36.0,36.0,36.1,35.9,36.2,35.9,36.2,36.2,36.2,36.0,36.0,35.9,36.1,35.9,36.1,36.1,36.1,36.1,36.1,35.9,36.3,36.0,36.2,36.0,36.1,36.0,36.3,36.2,36.0,36.0,36.3,36.0,36.2,36.0,36.0,36.1,36.2,36.1,36.1,36.1,36.0,36.1,36.1,36.0,36.1,36.2,36.2,36.2,36.1,36.2,36.2,36.2,36.3,36.0,35.9,36.1,36.1,36.0,36.1,36.2,36.1,36.1,36.1,36.1,36.1,36.0,36.1,36.2,36.3,36.2,36.1,36.1,36.2,36.2,36.2,36.0,36.3,35.9,36.1,36.0,36.1,36.1,36.2,36.2,36.2,36.2,36.2,36.1,36.1,36.1,36.2,36.0,36.4,36.3,36.2,36.2,36.2,36.2,35.9,36.0,36.1,36.2,36.1,36.2,36.3,36.0,36.0,36.0,36.2,36.1,36.1,36.2,36.2,36.2,36.3,36.4,36.2,36.2,36.3,36.0,36.1,36.1,36.1,
36.0,36.1,36.2,36.1,36.2,36.2,36.1,36.0,35.9,36.0,35.9,35.9,35.8,36.0,35.8,35.9,36.0,36.0,36.1,35.8,36.1,36.1,36.1,36.0,35.9,36.1,36.0,36.1,36.0,36.0,36.0,36.1,35.9,36.1,36.0,36.0,36.2,36.0,36.0,36.1,36.0,36.1,36.2,36.1,35.9,36.0,36.0,35.9,36.3,36.4,36.0,36.0,35.9,36.1,35.9,36.1,36.1,36.0,36.0,36.1,36.1,36.1,36.1,36.2,36.0,36.0,36.0,36.1,35.9,36.1,36.0,36.0,36.0,36.1,36.1,36.0,36.0,36.2,36.0,36.0,36.0,36.1,35.9,36.1,36.0,36.0,35.9,36.0,36.2,36.2,36.1,36.0,35.9,35.9,36.2,36.0,36.1,36.1,35.9,36.0,35.8,36.1,36.0,36.2,36.1,36.1,36.1,36.0,36.0,36.1,36.1,36.1,36.2,36.3,35.9,36.0,36.0,36.2,36.0,36.1,36.1,36.1,36.0,36.1,36.2,36.2,35.9,36.0,36.1,36.2,36.0,36.1,36.1,35.9,36.0,36.0,36.1,36.1,36.0,36.0,36.1,35.9,36.1,36.1,36.1,36.1,36.1,36.1,36.1,36.3,36.2,36.1,36.1,36.0,36.1,36.0,36.0,36.1,36.2,36.1,36.1,36.1,36.0,36.2,36.3,36.1,36.1,36.1,36.3,36.1,36.0,36.1,36.1,36.2,36.1,36.1,35.9,36.1,36.2,36.1,36.1,36.1,36.2,36.2,36.1,36.0,36.0,36.2,35.9,36.1,36.0,36.4,36.3,36.2,36.3,36.2,36.1,35.9,36.1,36.1,
36.1,36.2,36.1,36.2,36.2,36.3,36.2,36.0,36.0,36.2,36.1,36.0,36.0,36.0,36.0,35.9,36.0,36.0,36.0,35.9,36.0,36.1,35.9,36.0,36.0,36.1,36.0,36.2,36.1,36.2,36.1,36.2,36.1,36.1,35.9,36.2,36.2,36.2,36.0,36.0,36.1,36.2,36.1,36.2,36.0,36.2,35.9,36.2,36.2,36.2,36.0,36.0,36.1,36.2,36.1,36.3,36.2,36.1,36.0,36.2,36.1,36.0,36.0,36.0,35.9,36.1,36.3,36.2,36.1,36.0,36.0,36.0,36.2,36.2,36.0,36.2,36.1,36.0,36.2,36.1,36.0,36.2,36.0,36.1,36.0,36.0,36.0,36.1,36.2,36.3,36.0,36.1,36.1,36.2,36.1,36.2,36.0,36.1,36.0,36.1,35.8,36.2,36.1,36.2,36.3,36.2,36.1,36.1,36.0,36.1,36.1,36.3,36.2,36.3,36.1,36.2,36.0,36.1,36.0,36.2,36.2,36.1,35.9,36.1,36.1,36.0,36.0,36.1,36.2,36.2,36.3,36.1,36.1,36.1,36.0,36.2,36.1,36.1,36.1,36.2,36.2,36.1,36.2,36.2,36.3,36.1,36.1,36.3,36.2,36.1,36.2,36.4,36.2,36.3,36.1,36.1,36.1,36.4,36.2,36.2,36.1,36.1,36.2,36.2,36.3,36.4,36.1,36.2,36.1,36.1,36.1,36.0,36.2,36.2,36.1,36.1,36.1,36.1,36.1,36.0,36.1,36.1,36.3,36.2,36.2,36.2,36.1,36.2,36.2,36.0,36.2,36.3,36.3,36.2,36.1,36.3,36.1,36.2,36.2,36.1,
36.1,36.2,36.1,36.0,36.1,36.1,36.1,36.0,35.9,36.1,36.1,36.0,36.1,36.0,35.9,36.0,36.1,36.1,36.1,35.9,35.9,36.2,36.0,36.0,36.1,36.2,36.1,36.1,36.1,36.1,36.1,36.0,36.0,36.1,36.0,36.1,36.1,36.0,35.9,36.0,36.1,36.1,36.1,36.1,36.1,36.1,36.0,36.1,36.1,36.2,36.1,36.2,35.8,36.0,35.9,36.2,36.1,35.9,36.0,36.0,36.0,36.1,36.0,36.0,36.0,36.1,36.0,36.0,36.0,36.0,36.1,36.0,36.0,36.0,36.1,36.2,35.9,36.0,36.1,36.0,36.2,36.2,36.0,36.1,36.1,36.1,36.0,36.1,36.2,36.2,36.3,36.2,36.2,36.0,35.9,36.0,36.2,36.1,36.0,36.2,36.0,36.1,36.2,36.0,36.0,36.0,35.9,36.2,36.0,36.1,36.1,36.0,36.1,36.1,36.0,36.2,35.9,36.0,36.1,36.1,36.2,36.2,36.1,36.0,36.2,36.1,36.0,36.2,36.2,36.1,36.0,36.0,36.1,36.1,36.1,36.1,36.2,36.1,36.1,36.1,36.1,36.2,36.2,36.0,36.2,36.3,36.0,36.1,36.1,36.2,36.2,36.3,36.2,36.2,36.1,36.0,36.3,36.3,36.2,36.1,36.2,36.1,36.1,36.2,36.1,36.1,36.1,36.3,36.2,36.1,36.1,36.2,36.1,36.0,36.1,36.3,36.0,36.1,36.2,36.2,36.1,36.0,36.1,36.3,36.2,36.0,36.0,36.1,35.9,36.2,36.2,36.3,36.3,36.2,36.1,36.1,36.1,36.2,36.0,36.0,
36.2,36.2,36.2,36.1,36.1,36.0,36.1,35.9,35.8,36.0,36.0,36.1,35.9,36.1,36.1,36.1,36.0,36.0,36.0,36.1,36.0,36.2,36.2,36.1,36.1,36.1,36.0,36.2,36.1,36.1,36.0,36.1,36.2,36.2,36.0,36.1,36.0,36.2,36.0,36.1,35.9,36.1,36.0,36.1,36.0,36.2,36.0,36.0,36.0,36.1,36.1,36.2,35.8,35.9,35.9,36.2,36.1,36.0,35.9,36.1,35.8,35.9,36.1,36.1,36.0,35.9,36.0,36.1,36.0,36.1,36.1,36.1,36.1,36.2,36.0,36.0,35.9,36.2,36.0,36.1,36.0,36.0,36.0,36.0,36.3,36.0,36.1,36.2,36.2,36.2,36.2,36.2,36.1,36.1,36.1,36.0,36.2,36.3,36.0,36.1,35.9,36.3,36.1,36.1,36.1,36.1,36.2,36.2,36.0,36.1,36.0,36.0,36.1,36.2,36.1,35.9,36.2,36.3,36.1,36.3,36.3,36.0,36.0,36.1,36.3,36.1,36.1,36.1,36.1,36.0,36.1,36.2,36.1,36.2,36.1,36.2,36.1,36.1,36.0,36.0,36.1,36.1,36.3,36.1,36.1,36.2,36.0,36.0,36.1,36.1,36.1,36.3,36.1,36.1,36.0,36.1,36.2,36.1,36.0,36.2,36.1,36.3,36.2,36.2,36.0,36.1,36.3,36.4,36.1,36.0,36.0,36.2,36.2,36.1,36.2,36.1,36.0,36.2,36.0,36.1,36.2,36.1,36.0,36.2,36.2,36.2,36.1,36.3,36.2,36.2,36.0,36.3,36.2,36.1,36.3,36.3,36.1,36.3,36.2,36.2,
